DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-07-12,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-13,36005,0.5,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-14,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-15,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-16,36005,0.4,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-17,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-18,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-19,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-20,36005,0.4,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-21,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-22,36005,0.2,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-23,36005,0.2,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-24,36005,0.2,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-25,36005,0.2,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-26,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-27,36005,0.4,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-28,36005,0.6,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-29,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-30,36005,0.4,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-07-31,36005,0.5,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-08-01,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-08-02,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
2018-08-03,36005,0.3,ppm,PFIZER LAB SITE,Carbon monoxide,Bronx,40.8679,-73.87809
