FIPS,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_access,Park_distance,Walkscore,Walkscore_percentile,Tob_retailer_per_1000,felony_per_1000,GINI,SVI_themes_total,SVI_flags,serious_housing_violations_per_1000,total_housing_violations_per_1000,Voter Turnout,Turnout quartile,
36081041400,1,3677,0.03,0.77,0,0.01,0,0.15,0.04,0.2,0.66,0.34,0.87,0.13,0.03,0.06,0.24,0.27,0.22,0.04,0.14,0.03,0.15,40682,0.15,0.13,0.87,0,0.2,0,0.55,0.37,0.06,0.25,3.007,0,1.329763306,-1.3531,2,0,67,0.4258,0.8686,4,0.0673,0.2960,0.26,3,
36081041500,1,3687,0.57,0.03,0.003,0.16,0,0.21,0.03,0.68,0.43,0.57,0.66,0.34,0.05,0.02,0.33,0.14,0.16,0.02,0.27,0.39,0.19,40345,0.03,0.19,0.81,0.03,0.28,0,0.33,0.52,0.05,0.41,3.886,0,0.829407451,-0.0606,3,1,53,0.3691,0.8162,3,0.0135,0.0727,0.19,1,
36081042400,1,2612,0,0.95,0,0.02,0,0.01,0.02,0.02,0.81,0.19,0.94,0.06,0,0.02,0.31,0.18,0.27,0.17,0.05,0,0.11,79375,0.06,0.1,0.9,0.03,0.14,0,0.66,0.39,0.04,0.18,2.939,1,X,-1.2189,2,1,36,0.4094,0.5239,1,0.0215,0.1642,0.26,3,
36081042600,1,512,0.51,0.45,0,0.04,0,0,0.01,0.13,0.82,0.18,0.94,0.06,0.09,0.04,0.36,0.12,0.08,0.02,0.28,-,0.63,-,0,0.05,0.95,-,0.05,0,0.11,0.9,0,0.55,2.726,0,X,-0.3026,3,2,23,-,0.6669,6,X,X,0.26,3,
36081042700,1,5242,0.48,0.01,0,0.17,0,0.31,0.03,0.81,0.35,0.65,0.58,0.42,0.05,0.04,0.26,0.14,0.12,0.02,0.37,0.39,0.28,43031,0.02,0.37,0.63,0.08,0.5,0.12,0.23,0.43,0.02,0.35,3.914,0,0.631185057,-0.6234,2,1,42,0.4018,0.7814,3,0.0108,0.1534,0.19,1,
36081043200,1,1507,0,0.96,0,0,0,0.02,0.02,0.06,0.75,0.25,0.91,0.09,0,0.02,0.38,0.22,0.21,0.13,0.05,0,0.02,88750,0.09,0.05,0.95,0,0.08,0,0.76,0.3,0.03,0.16,3.652,1,0.703152949,-0.7734,2,1,41,0.3385,0.3948,1,0.0215,0.0834,0.26,3,
36081043400,1,1708,0.03,0.78,0,0.09,0,0.06,0.05,0.08,0.61,0.39,0.86,0.14,0,0.04,0.28,0.24,0.25,0.1,0.09,0,0.04,88500,0.12,0.09,0.91,0.02,0.14,0,0.72,0.29,0.02,0.14,3.124,0,0.565233035,-1.8621,2,0,32,0.366,0.3177,3,0.0027,0.0565,0.26,3,
36081043701,1,3780,0.58,0.14,0,0.04,0,0.23,0.01,0.73,0.47,0.53,0.68,0.32,0.03,0.02,0.37,0.16,0.16,0.02,0.24,0.32,0.25,50817,0.02,0.21,0.79,0.07,0.31,0,0.39,0.48,0.03,0.25,4.309,0,X,-0.2994,3,1,24,0.4311,0.9259,4,0.0458,0.2153,0.21,1,
36081043702,1,6213,0.47,0.18,0,0.22,0,0.1,0.02,0.56,0.42,0.58,0.67,0.33,0,0.02,0.26,0.19,0.28,0.05,0.19,0.2,0.21,37904,0.03,0.28,0.72,0,0.41,0.08,0.35,0.43,0.04,0.3,4.566,0,X,2.3218,5,0,58,0.3718,0.9158,2,0.0161,0.1453,0.19,1,
36081043900,1,4537,0.59,0.04,0,0.07,0,0.27,0.03,0.88,0.38,0.62,0.5,0.5,0.04,0.02,0.29,0.15,0.12,0.01,0.37,0.5,0.34,41088,0.07,0.39,0.61,0.1,0.56,0.09,0.26,0.39,0.03,0.29,4.029,0,0.765754422,-0.2832,3,2,60,0.4619,0.7964,6,0.0780,0.2099,0.19,1,
36081044000,1,3821,0.01,0.77,0,0.04,0,0.13,0.06,0.15,0.57,0.43,0.78,0.22,0.03,0.09,0.35,0.15,0.16,0.04,0.18,0.03,0.2,52237,0.18,0.17,0.83,0.03,0.23,0.11,0.38,0.5,0.04,0.39,3.104,0,1.735697688,2.2152,4,2,94,0.4226,0.7366,2,0.0834,0.3176,0.24,3,
36081044301,1,3535,0.55,0.1,0.028,0.12,0,0.18,0.03,0.74,0.44,0.56,0.65,0.35,0.07,0.03,0.23,0.12,0.11,0.04,0.4,0.54,0.55,20273,0.07,0.17,0.83,0.06,0.31,0,0.21,0.66,0.05,0.4,4.141,0,X,1.8752,4,1,48,0.4988,0.9464,4,0.0350,0.2153,0.19,1,
36081044302,1,4748,0.33,0.13,0.002,0.34,0,0.16,0.03,0.48,0.37,0.63,0.66,0.34,0.05,0.05,0.25,0.11,0.22,0.08,0.23,0.32,0.17,54569,0.1,0.26,0.74,0.03,0.34,0.09,0.44,0.4,0.03,0.25,4.183,0,X,4.3465,5,1,124,0.3938,0.8084,3,0.0565,0.1857,0.19,1,
36081044400,1,3024,0.09,0.26,0.028,0.18,0,0.38,0.06,0.39,0.34,0.66,0.66,0.34,0.04,0.06,0.27,0.11,0.15,0.06,0.3,0.35,0.26,37054,0.11,0.25,0.75,0.12,0.33,0.06,0.29,0.48,0.05,0.34,3.255,0,X,1.8905,4,2,155,0.4755,0.9689,4,0.0861,0.3176,0.26,3,
36081044601,1,3119,0.27,0.27,0.022,0.2,0,0.23,0.01,0.5,0.39,0.61,0.64,0.36,0.05,0.07,0.27,0.16,0.19,0.05,0.2,0.41,0.2,36553,0.12,0.23,0.78,0.09,0.32,0.08,0.33,0.52,0.03,0.35,3.892,0,1.128148478,5.4209,5,4,293,0.4018,0.9691,5,0.1050,0.7347,0.24,3,
36081044602,1,5082,0.09,0.28,0.004,0.36,0,0.22,0.04,0.31,0.44,0.56,0.68,0.32,0.04,0.06,0.3,0.13,0.22,0.07,0.18,0.28,0.39,42384,0.15,0.18,0.82,0.03,0.26,0.02,0.29,0.6,0.02,0.48,5.301,0,1.16472148,5.4785,5,2,116,0.4389,0.9922,6,0.2072,0.8074,0.24,3,
36081044800,1,2677,0.08,0.13,0,0.56,0,0.15,0.09,0.16,0.35,0.65,0.65,0.35,0.03,0.06,0.15,0.08,0.24,0.22,0.22,0.24,0.22,51184,0.11,0.22,0.78,0.05,0.31,0,0.37,0.49,0.04,0.32,3.445,0,0.940390511,4.3007,5,1,42,0.4568,0.7624,0,0.0027,0.0727,0.26,3,
36081045000,1,1902,0.35,0.02,0,0.5,0,0.08,0.05,0.26,0.37,0.63,0.77,0.23,0.03,0.03,0.33,0.11,0.29,0.11,0.1,0.19,0.09,62383,0.07,0.19,0.81,0.05,0.26,0.05,0.47,0.42,0.08,0.22,3.449,0,1.355015902,1.952,4,1,21,0.4748,0.4911,0,0.0188,0.1696,0.23,2,
36081045200,1,1009,0.35,0.26,0,0.38,0,0.01,0,0.11,0.54,0.46,0.81,0.19,0.06,0.01,0.33,0.15,0.25,0.06,0.13,0.2,0.25,40313,0.1,0.08,0.92,0,0.1,0.18,0.58,0.44,0.03,0.29,3.465,0,0.553150271,3.3644,5,0,31,0.4258,0.8903,4,0.0135,0.0673,0.23,2,
36081045400,1,4298,0.08,0.12,0.008,0.71,0,0.05,0.03,0.08,0.35,0.65,0.8,0.2,0.06,0.02,0.19,0.11,0.36,0.17,0.09,0.22,0.14,53458,0.13,0.17,0.83,0.11,0.18,0.16,0.44,0.44,0.02,0.33,4.505,0,0.940892701,4.4226,5,0,80,0.4328,0.7232,0,0.0377,0.3176,0.23,2,
36081045500,1,13003,0.24,0.6,0.011,0.04,0,0.09,0.01,0.2,0.51,0.49,0.74,0.26,0.04,0.03,0.34,0.22,0.19,0.08,0.09,0.15,0.18,46275,0.07,0.14,0.86,0,0.21,0.01,0.54,0.38,0.04,0.21,5.125,0,1.28664653,4.5348,5,0,39,0.3884,0.8764,2,0.1103,0.9635,0.21,1,
36081045600,1,1400,0.04,0.1,0,0.83,0,0.01,0.02,0.04,0.36,0.64,0.86,0.15,0.04,0.02,0.19,0.11,0.38,0.17,0.09,0.12,0.16,61950,0.16,0.08,0.92,0.03,0.1,0.03,0.55,0.4,0.08,0.23,3.845,0,1.454777845,1.9022,4,0,29,0.3988,0.5868,2,0.0000,0.0215,0.23,2,
36081045700,1,2992,0.17,0,0.004,0.7,0,0.12,0,0.23,0.22,0.78,0.71,0.29,0.03,0.03,0.25,0.11,0.37,0.13,0.08,0.33,0.15,60583,0.08,0.26,0.74,0.07,0.32,0.1,0.52,0.31,0.06,0.14,4.445,0,1.462811809,4.8866,5,0,36,0.4619,0.4344,0,0.0054,0.0323,0.21,1,
36081045800,1,2098,0.12,0.1,0.023,0.63,0,0.06,0.06,0.11,0.41,0.59,0.8,0.2,0.02,0.01,0.18,0.1,0.33,0.3,0.06,0.2,0.13,54000,0.08,0.1,0.9,0.01,0.15,0.09,0.48,0.52,0.06,0.33,4.545,0,1.573317188,2.3291,4,1,52,0.4743,0.6999,1,0.0727,0.1453,0.23,2,
36081045900,1,3923,0.29,0,0.006,0.46,0,0.2,0.04,0.5,0.29,0.71,0.57,0.43,0.09,0.03,0.19,0.08,0.19,0.1,0.32,0.33,0.18,56806,0.11,0.19,0.81,0.08,0.23,0,0.41,0.49,0.03,0.34,4.255,0,1.466826675,4.9755,5,0,42,0.3938,0.7939,3,0.0027,0.0027,0.19,1,
36081046000,1,5817,0.1,0.18,0.008,0.46,0,0.2,0.05,0.3,0.36,0.64,0.63,0.37,0.04,0.04,0.24,0.1,0.27,0.09,0.22,0.31,0.31,28113,0.08,0.18,0.82,0.1,0.24,0.02,0.27,0.59,0.02,0.47,4.298,0,1.541144247,4.9647,5,3,217,0.4374,0.8981,6,0.0458,0.3714,0.26,3,
36081046100,1,2988,0.3,0,0.002,0.49,0,0.16,0.04,0.43,0.26,0.74,0.54,0.46,0.08,0.05,0.29,0.1,0.24,0.03,0.22,0.42,0.25,44757,0.07,0.3,0.71,0.08,0.39,0.03,0.34,0.42,0.03,0.31,4.234,0,1.47191941,5.3393,5,1,36,0.4868,0.6559,3,0.0081,0.0242,0.19,1,
36081046200,1,8760,0.17,0.08,0.001,0.44,0,0.24,0.07,0.38,0.31,0.69,0.63,0.37,0.04,0.04,0.25,0.14,0.3,0.04,0.18,0.25,0.16,47524,0.1,0.18,0.82,0.04,0.25,0.08,0.32,0.53,0.03,0.43,3.537,0,1.802763502,2.8965,5,1,149,0.4382,0.9775,2,0.2288,1.0981,0.26,3,
36081046300,1,3985,0.43,0.01,0,0.41,0,0.11,0.04,0.54,0.33,0.67,0.58,0.42,0.05,0.03,0.25,0.09,0.18,0.04,0.35,0.47,0.25,42720,0.07,0.24,0.76,0,0.35,0,0.32,0.51,0.01,0.39,4.294,0,1.463219096,3.7986,5,1,102,0.4862,0.8137,4,0.1238,0.3257,0.19,1,
36081046400,1,1734,0.34,0.27,0.04,0.23,0,0.09,0.03,0.24,0.64,0.36,0.9,0.1,0,0.03,0.16,0.1,0.32,0.34,0.04,0.11,0.11,95250,0.08,0.1,0.9,0,0.12,0.07,0.75,0.23,0.05,0.09,4.139,0,1.703900725,0.4388,3,0,13,0.4282,0.3278,1,0.0161,0.0996,0.23,2,
36081046500,1,3680,0.59,0,0,0.18,0,0.23,0.01,0.79,0.24,0.76,0.49,0.51,0.03,0.02,0.25,0.1,0.15,0.04,0.41,0.58,0.19,42344,0.04,0.45,0.55,0.03,0.59,0.03,0.21,0.42,0.03,0.3,4.36,0,1.409973917,2.4675,5,2,50,0.4663,0.5642,2,0.0780,0.2934,0.19,1,
36081046600,1,3521,0.2,0.24,0,0.48,0,0.06,0.02,0.13,0.5,0.5,0.83,0.17,0.03,0.02,0.13,0.11,0.37,0.21,0.14,0.13,0.31,52477,0.07,0.07,0.93,0,0.12,0,0.57,0.43,0.05,0.25,5.091,0,1.77931264,0.8438,4,2,68,0.4115,0.8216,0,0.0000,0.0350,0.26,3,
36081046700,1,6815,0.54,0.02,0.005,0.32,0,0.1,0.01,0.63,0.36,0.64,0.56,0.44,0.06,0.07,0.27,0.11,0.18,0.03,0.28,0.46,0.33,34214,0.04,0.26,0.74,0.01,0.39,0,0.33,0.49,0.04,0.34,4.404,0,1.634954433,3.4524,5,0,65,0.3743,0.8253,4,0.0942,0.5840,0.19,1,
36081046800,1,3171,0.12,0.09,0.008,0.54,0,0.21,0.03,0.18,0.28,0.72,0.72,0.28,0.04,0.03,0.26,0.14,0.31,0.05,0.18,0.14,0.13,42089,0.13,0.16,0.84,0.03,0.2,0.14,0.46,0.47,0.07,0.26,3.95,0,1.908380053,0.024,3,2,69,0.3927,0.8267,0,0.0350,0.1696,0.26,3,
36081046900,1,8205,0.38,0.02,0,0.36,0,0.18,0.06,0.51,0.35,0.65,0.65,0.35,0.05,0.07,0.33,0.14,0.18,0.05,0.18,0.47,0.29,45048,0.07,0.24,0.76,0.01,0.35,0.04,0.35,0.5,0.04,0.33,4.619,0,1.779410828,3.2493,5,1,63,0.4867,0.796,2,0.1884,0.8532,0.19,1,
36081047000,1,3322,0.1,0.12,0.113,0.4,0,0.19,0.08,0.21,0.37,0.63,0.82,0.18,0.08,0.04,0.34,0.13,0.2,0.02,0.2,0.1,0.11,53409,0.16,0.19,0.81,0.07,0.27,0.03,0.43,0.54,0.05,0.26,3.832,0,1.85298533,-1.0256,2,2,48,0.356,0.7257,0,0.0511,0.2234,0.26,3,
36081047100,1,4218,0.19,0,0.012,0.69,0,0.1,0,0.23,0.27,0.73,0.63,0.37,0.06,0.04,0.3,0.11,0.25,0.08,0.17,0.44,0.21,46855,0.05,0.23,0.77,0.02,0.31,0.05,0.39,0.45,0.04,0.3,4.451,0,1.75564301,4.9033,5,1,50,0.4748,0.7455,2,0.0242,0.1426,0.19,1,
36081047200,1,4027,0.26,0.23,0,0.4,0,0.08,0.02,0.14,0.41,0.59,0.86,0.14,0.04,0.04,0.2,0.15,0.33,0.15,0.1,0.14,0.13,65592,0.1,0.09,0.91,0.02,0.12,0.04,0.62,0.4,0.08,0.17,4.217,0,1.707426554,-2.1984,2,1,65,0.4479,0.6958,3,0.0404,0.1211,0.26,3,
36081047300,1,3710,0.21,0.03,0.004,0.67,0,0.09,0,0.2,0.23,0.77,0.65,0.35,0.06,0.03,0.2,0.16,0.28,0.13,0.13,0.33,0.17,52500,0.08,0.18,0.82,0.1,0.23,0.04,0.49,0.42,0.11,0.2,6.063,0,1.72073264,4.8748,5,2,59,0.4725,0.6774,2,0.0108,0.0404,0.21,1,
36081047500,1,4570,0.3,0.01,0.01,0.57,0,0.08,0.04,0.3,0.36,0.64,0.68,0.32,0.03,0.04,0.2,0.2,0.31,0.1,0.11,0.34,0.19,54130,0.07,0.22,0.78,0.02,0.3,0.1,0.48,0.37,0.05,0.23,5.028,0,1.778872992,5.217,5,2,244,0.4745,0.6889,0,0.0000,0.0081,0.21,1,
36081047600,1,1459,0.4,0.18,0,0.36,0,0.03,0.02,0.09,0.52,0.48,0.83,0.17,0.01,0.02,0.09,0.18,0.4,0.26,0.04,0.05,0.05,86750,0.04,0.1,0.9,0.11,0.12,0,0.79,0.23,0.06,0.04,3.535,1,1.413380063,-4.3204,1,0,12,0.4073,0.2997,0,X,X,0.23,2,
36081047800,1,5500,0.25,0.23,0,0.24,0,0.13,0.14,0.24,0.52,0.48,0.85,0.15,0.02,0.06,0.25,0.14,0.31,0.12,0.1,0.04,0.07,80149,0.05,0.11,0.89,0.05,0.13,0.08,0.7,0.32,0.06,0.12,4.633,0,1.574614495,-2.7625,1,1,78,0.3586,0.5497,0,0.0269,0.1265,0.25,3,
36081047900,1,5357,0.26,0.01,0,0.71,0,0.02,0.01,0.17,0.3,0.7,0.67,0.33,0.06,0.02,0.22,0.21,0.27,0.09,0.13,0.38,0.17,46956,0.05,0.13,0.87,0.03,0.19,0.01,0.48,0.44,0.07,0.27,4.148,0,1.385553706,3.3114,5,1,57,0.4499,0.6337,2,0.0350,0.2072,0.19,1,
36081048000,1,2932,0.14,0.18,0.057,0.42,0,0.14,0.07,0.2,0.34,0.66,0.75,0.25,0.04,0.05,0.17,0.14,0.24,0.13,0.21,0.11,0.1,60398,0.15,0.13,0.87,0.05,0.18,0,0.46,0.46,0.05,0.3,3.815,0,1.743542519,-1.4103,2,2,34,0.5184,0.6656,3,0.0135,0.0484,0.26,3,
36081048100,1,6527,0.35,0.05,0,0.5,0,0.09,0.01,0.33,0.36,0.64,0.72,0.28,0.06,0.01,0.28,0.09,0.32,0.02,0.21,0.35,0.16,35654,0.06,0.21,0.79,0,0.31,0,0.33,0.55,0.06,0.3,4.71,0,1.493420521,3.3512,5,1,38,0.4999,0.7989,2,0.0646,0.4387,0.19,1,
36081048200,1,1556,0.07,0.23,0,0.42,0,0.17,0.11,0.21,0.44,0.56,0.87,0.13,0.04,0.01,0.3,0.15,0.34,0.07,0.1,0.04,0.08,83333,0.15,0.14,0.86,0.05,0.17,0.06,0.62,0.31,0.04,0.18,3.67,0,1.714654065,-1.8981,2,1,32,0.3764,0.7104,0,0.0161,0.0350,0.26,3,
36081048300,1,4212,0.39,0.01,0.011,0.4,0.004,0.16,0.03,0.47,0.35,0.65,0.65,0.35,0.04,0.05,0.29,0.11,0.26,0.07,0.17,0.43,0.2,43019,0.06,0.29,0.71,0.02,0.41,0.03,0.3,0.48,0.05,0.32,5.102,0,1.37464472,3.1289,5,2,57,0.4442,0.69,2,0.0054,0.0296,0.19,1,
36081048400,1,4977,0.08,0.29,0,0.39,0.017,0.15,0.07,0.11,0.39,0.61,0.83,0.17,0.04,0.02,0.28,0.13,0.34,0.06,0.14,0.04,0.08,61184,0.13,0.14,0.87,0.02,0.19,0.01,0.62,0.3,0.03,0.14,3.081,0,1.7390354,-1.8051,2,1,81,0.408,0.5503,1,0.0188,0.1211,0.26,3,
36081048500,1,4639,0.17,0.01,0,0.71,0,0.1,0.01,0.19,0.29,0.71,0.66,0.34,0.06,0.04,0.24,0.12,0.33,0.12,0.11,0.33,0.11,53194,0.08,0.18,0.82,0.03,0.25,0,0.55,0.38,0.08,0.18,5.48,0,1.672077669,3.6231,5,1,74,0.4314,0.4441,1,0.0350,0.1426,0.19,1,
36081048900,1,1651,0.26,0,0,0.58,0,0.16,0.01,0.33,0.33,0.67,0.69,0.31,0.1,0.04,0.22,0.11,0.34,0.06,0.14,0.27,0.08,65625,0.04,0.21,0.79,0.01,0.29,0,0.46,0.36,0.06,0.24,3.976,1,1.153901911,1.5971,4,1,30,0.4876,0.4004,2,0.0000,0.0000,0.19,1,
36081049200,1,4387,0.11,0.58,0,0.21,0,0.04,0.06,0.12,0.53,0.47,0.84,0.16,0.03,0.04,0.34,0.2,0.23,0.09,0.07,0.08,0.07,54432,0.08,0.18,0.83,0.14,0.21,0.08,0.59,0.31,0.06,0.14,3.692,1,1.41597229,-3.3438,1,1,67,0.3856,0.6333,0,0.0350,0.1292,0.25,3,
36081049301,1,1933,0.66,0.02,0,0.29,0,0.01,0.01,0.26,0.56,0.44,0.78,0.22,0.07,0.03,0.34,0.16,0.26,0.08,0.07,0.13,0.07,60426,0.07,0.16,0.84,0,0.21,0.14,0.6,0.35,0.05,0.18,3.893,0,0.872432537,1.2951,4,1,17,0.4484,0.2908,0,0.0081,0.0188,0.24,3,
36081049302,1,2376,0.76,0.06,0.007,0.1,0,0.07,0.01,0.25,0.69,0.31,0.9,0.1,0.02,0.01,0.38,0.18,0.2,0.08,0.12,0.06,0.12,60268,0.11,0.15,0.85,0.06,0.2,0.02,0.65,0.27,0.04,0.14,5.146,0,0.60825757,0.2733,3,3,47,0.4736,0.7028,1,0.0027,0.0377,0.24,3,
36081049500,1,1283,0.81,0,0,0.04,0,0.14,0.01,0.38,0.62,0.38,0.9,0.1,0.03,0.01,0.45,0.17,0.23,0.05,0.06,0.06,0.12,60594,0.08,0.13,0.88,0.11,0.15,0,0.64,0.3,0.06,0.16,5.107,0,0.623173129,-0.3904,3,0,15,0.4683,0.2948,0,0.0000,0.0108,0.24,3,
36081049600,1,3110,0.15,0.19,0,0.32,0,0.22,0.12,0.18,0.39,0.61,0.86,0.14,0.03,0.04,0.3,0.14,0.27,0.06,0.15,0.06,0.1,73013,0.15,0.12,0.88,0.02,0.17,0,0.51,0.41,0.05,0.27,2.93,0,1.91891271,-1.4294,2,1,48,0.3663,0.664,0,0.0081,0.0646,0.25,3,
36081049700,1,2675,0.51,0.01,0,0.34,0,0.07,0.07,0.26,0.53,0.47,0.82,0.18,0.03,0.05,0.28,0.16,0.31,0.06,0.11,0.18,0.11,45417,0.05,0.15,0.85,0,0.23,0.05,0.61,0.34,0.05,0.17,3.758,0,0.940727992,1.0915,4,1,26,0.5377,0.5829,0,0.0027,0.0108,0.24,3,
36081049900,1,4980,0.25,0,0,0.69,0,0.05,0.01,0.19,0.37,0.63,0.67,0.33,0.07,0.03,0.27,0.12,0.3,0.06,0.15,0.31,0.13,57813,0.08,0.19,0.82,0.13,0.24,0.02,0.48,0.39,0.09,0.19,4.371,0,0.959418248,3.1379,5,1,36,0.4163,0.6683,1,0.0027,0.0323,0.21,1,
36081050000,1,4444,0.11,0.68,0.002,0.08,0,0.09,0.04,0.17,0.58,0.42,0.81,0.19,0.02,0.05,0.33,0.22,0.14,0.06,0.17,0.11,0.24,40044,0.17,0.15,0.85,0.03,0.21,0,0.44,0.47,0.02,0.34,3.056,0,1.808059275,-1.3295,2,1,81,0.4929,0.9348,4,0.0942,0.4952,0.25,3,
36081050201,1,1427,0.03,0.81,0,0.03,0,0.09,0.05,0.14,0.59,0.41,0.84,0.16,0.03,0.02,0.3,0.15,0.27,0.07,0.16,0.07,0.03,74813,0.09,0.1,0.9,0.03,0.14,0,0.62,0.37,0.05,0.2,2.991,0,1.955288019,-1.3434,2,1,18,0.3374,0.4763,1,0.0108,0.0915,0.25,3,
36081050202,1,1357,0.03,0.74,0,0.1,0,0.07,0.07,0.1,0.58,0.42,0.88,0.12,0.03,0.01,0.37,0.24,0.24,0.06,0.06,0.05,0.07,61618,0.2,0.12,0.88,0.02,0.16,0,0.55,0.39,0.09,0.22,3.288,0,1.921595171,-1.1552,2,0,31,0.3833,0.3463,2,0.0296,0.0673,0.25,3,
36081050400,1,2018,0.07,0.89,0.001,0,0,0.02,0.02,0.07,0.62,0.38,0.9,0.1,0.02,0.01,0.32,0.21,0.28,0.06,0.09,0.01,0.09,64554,0.16,0.11,0.89,0.03,0.15,0.02,0.59,0.4,0.03,0.21,2.894,0,2.067645267,-1.2544,2,0,28,0.4029,0.584,0,0.0996,0.4333,0.25,3,
36081050500,1,1456,0.59,0.02,0,0.31,0,0.07,0.02,0.22,0.49,0.51,0.75,0.25,0.03,0.01,0.23,0.17,0.31,0.1,0.15,0.17,0.13,62625,0.11,0.22,0.78,0.09,0.28,0.07,0.51,0.3,0.08,0.14,3.939,0,1.131343736,5.6423,5,0,16,0.4143,0.5423,0,0.0000,0.0592,0.24,3,
36081050600,1,1686,0.01,0.83,0,0.08,0,0.07,0.02,0.06,0.68,0.32,0.89,0.11,0.03,0.03,0.22,0.24,0.21,0.13,0.14,0.01,0.04,81875,0.11,0.09,0.91,0.05,0.12,0.04,0.7,0.27,0.09,0.08,2.827,0,2.112756854,-0.5381,3,1,16,0.3844,0.3936,1,0.0269,0.0754,0.25,3,
36081050700,1,3580,0.64,0.02,0,0.26,0,0.07,0.01,0.17,0.63,0.37,0.9,0.1,0.03,0.02,0.3,0.16,0.32,0.1,0.08,0.16,0.12,75865,0.07,0.15,0.85,0.14,0.19,0.03,0.58,0.36,0.07,0.16,4.474,0,0.66126968,1.8177,4,0,30,0.4381,0.4658,0,0.0054,0.0296,0.24,3,
36081050800,1,2072,0.02,0.83,0,0.09,0,0.05,0.01,0.04,0.65,0.35,0.88,0.12,0.04,0.02,0.3,0.27,0.19,0.08,0.09,0.06,0.11,66250,0.2,0.19,0.81,0.15,0.25,0,0.58,0.29,0.04,0.15,2.791,0,2.099875892,-0.9831,2,3,57,0.3945,0.8082,2,0.0054,0.1642,0.25,3,
36081051000,1,2096,0.02,0.77,0,0.13,0,0.05,0.03,0.06,0.55,0.45,0.86,0.14,0,0.02,0.26,0.28,0.25,0.09,0.1,0,0.05,115069,0.16,0.15,0.85,0.11,0.18,0.02,0.57,0.32,0.04,0.19,2.883,0,2.011488781,-1.2481,2,1,48,0.2984,0.5134,1,0.0700,0.1588,0.25,3,
36081051100,1,1961,0.89,0,0,0.09,0,0.01,0.01,0.15,0.58,0.42,0.89,0.11,0.01,0.03,0.42,0.13,0.26,0.1,0.06,0.13,0.04,70337,0.06,0.12,0.89,0.11,0.15,0,0.74,0.25,0.07,0.06,4.976,0,0.349484263,-0.1066,3,0,28,0.4785,0.3781,0,0.0027,0.0242,0.24,3,
36081051200,1,2925,0.01,0.72,0,0.02,0,0.17,0.08,0.1,0.57,0.43,0.83,0.17,0.03,0.02,0.35,0.2,0.19,0.04,0.17,0.05,0.12,68625,0.15,0.14,0.86,0.06,0.21,0.04,0.51,0.42,0.07,0.23,2.671,0,2.19485688,-0.8962,2,2,52,0.427,0.6842,1,0.0135,0.0350,0.25,3,
36081051300,1,2023,0.59,0,0,0.33,0,0.07,0,0.2,0.46,0.54,0.8,0.2,0.05,0.03,0.36,0.12,0.24,0.1,0.1,0.15,0.06,55281,0.05,0.18,0.82,0.11,0.22,0.11,0.57,0.32,0.07,0.16,3.774,0,0.707341405,0.9536,4,0,31,0.4006,0.2376,0,0.0000,0.0027,0.24,3,
36081051500,1,2693,0.89,0.02,0,0.03,0,0.06,0,0.23,0.63,0.37,0.86,0.14,0.04,0.02,0.28,0.13,0.29,0.18,0.06,0.12,0.1,69560,0.04,0.13,0.87,0.09,0.17,0,0.7,0.24,0.06,0.07,3.783,1,0.467170604,0.0914,3,1,18,0.4305,0.3655,0,0.0135,0.0404,0.24,3,
36081051600,1,1866,0.06,0.86,0.005,0,0,0.06,0.02,0.15,0.56,0.44,0.86,0.14,0.02,0.03,0.35,0.22,0.21,0.06,0.11,0.06,0.09,54620,0.23,0.12,0.88,0,0.17,0,0.56,0.43,0.06,0.23,2.818,0,2.210678753,-0.2743,3,1,36,0.4228,0.56,2,0.0350,0.1077,0.25,3,
36081051700,1,1777,0.74,0.01,0.006,0.02,0,0.19,0.03,0.46,0.61,0.39,0.82,0.18,0.01,0.03,0.37,0.21,0.21,0.05,0.12,0.16,0.15,59412,0.1,0.14,0.86,0.02,0.19,0,0.72,0.23,0.04,0.09,4.846,0,0.379924757,-0.3233,3,2,24,0.452,0.5054,0,0.0108,0.0619,0.24,3,
36081051800,1,2441,0.04,0.91,0,0,0,0.05,0,0.1,0.65,0.35,0.91,0.09,0.02,0.02,0.3,0.24,0.24,0.09,0.09,0.03,0.07,81397,0.2,0.15,0.85,0.09,0.2,0,0.58,0.33,0.03,0.22,2.893,0,2.16646583,-0.4937,3,0,22,0.3657,0.612,3,0.0215,0.0888,0.25,3,
36081052000,1,1640,0.03,0.92,0,0.01,0,0.03,0.01,0.06,0.63,0.37,0.89,0.11,0.02,0.01,0.26,0.28,0.27,0.05,0.11,0,0.04,102625,0.07,0.09,0.92,0.12,0.09,0,0.67,0.31,0.08,0.14,2.765,1,2.089682162,-0.3563,3,2,33,0.2944,0.2525,1,X,X,0.25,3,
